x1,x2,x3,x4,x5,x6,x7,x8,y1
2.8984105671051665,9803.28939668125,2.8448121313470245,9724.414287234957,1.523602745156128,10892.370586941603,1.7351452996741796,10899.620326089535,0.0
2.8416920571881628,9871.234270973699,2.5011134043044,10189.136314685327,1.0007187999918417,10554.986840415324,0.9866303857333113,10161.088136251412,2e-07
2.7715090867422325,9939.65493244132,2.028699780217865,10583.695907350093,1.174668067847926,9749.877141102674,1.5862167016347783,9068.12865492421,4e-07
2.6889541400104306,10007.48633161552,1.5429361749597559,10811.740347055606,1.9208654758975878,9053.673290191993,2.71454332729492,9114.319057251274,6e-07
2.595312286261236,10073.672591600422,1.1624476124438206,10817.580450118317,2.7048732563317395,8965.007065300193,2.8297025879766853,10236.538128032003,8e-07
2.4920411761050656,10137.183444060209,0.9801506149018496,10599.79004463678,2.965173285929696,9547.382564077046,1.7743243181410213,10901.224176952568,1e-06
2.380748351369965,10197.030266578622,1.0405626913829829,10211.55424624476,2.515334782061731,10383.693604452765,0.9906290743207041,10200.054500138864,1.2e-06
2.263166221736168,10252.281471749855,1.328931019856747,9747.681482269403,1.677538823472325,10874.961510630432,1.5495706775287674,9091.208282714828,1.4e-06
2.141125097648979,10302.077008451266,1.7748351334728296,9321.450969657102,1.0518274327654993,10669.332742841365,2.6873309849361213,9089.972623043415,1.6e-06
2.016524699285852,10345.641749568258,2.269383823486104,9036.949566824793,1.0863444862595975,9914.081749334768,2.8491107831711955,10198.036104382281,1.8e-06
1.8913045850756354,10382.297557775339,2.6918067202263987,8963.653428950893,1.7563683528932792,9150.13076854199,1.8138309034515228,10901.181271636084,2e-06
1.7674139600864376,10411.473841555056,2.938946803107732,9119.461708019218,2.582017896924664,8924.633101994768,0.9962465733307142,10238.529345156605,2.2e-06
1.6467813342516922,10432.716437137744,2.9504516745348446,9466.325522488709,2.971950539909203,9399.093605162987,1.5136225321926107,9115.623311087009,2.4e-06
1.5312845027414421,10445.694678104051,2.7235118081591327,9919.539616216698,2.6468906785487882,10233.696455720585,2.6589419078377556,9066.963625272636,2.6e-06
1.4227213157712875,10450.206542603448,2.3135466441864914,10368.427653721455,1.8396510576154173,10830.686409376234,2.867075689595957,10159.045887343349,2.8e-06
1.3227816928528562,10446.181798066056,1.8206709850715337,10703.36973632784,1.1283887926990324,10762.490189392995,1.853599963179756,10899.491680830277,3e-06
1.233021317118416,10433.683094456652,1.3652466409954713,10842.571933055977,1.0225205784813869,10077.950964840555,1.0034736271763216,10276.449280690473,3.2e-06
1.1548374191998056,10412.904989052986,1.0584896913889934,10752.040620940286,1.5978708167602518,9267.346130681033,1.478431495042597,9141.33351418298,3.4e-06
